date,ABEV3.SA,ARML3.SA,AZZA3.SA,BBSE3.SA,BEEF3.SA,BLAU3.SA,BRCR11.SA,BTCI11.SA,BTLG11.SA,CAML3.SA,CEAB3.SA,CMIG4.SA,CMIN3.SA,CSNA3.SA,CURY3.SA,FLRY3.SA,GRND3.SA,HGBS11.SA,HGLG11.SA,INTB3.SA,ISAE4.SA,JSLG3.SA,KLBN4.SA,LAVV3.SA,LWSA3.SA,MBRF3.SA,MDNE3.SA,MFII11.SA,MOVI3.SA,MXRF11.SA,MYPK3.SA,ODPV3.SA,PETR4.SA,PLPL3.SA,POMO4.SA,RBVA11.SA,RDOR3.SA,RECV3.SA,RIAA3.SA,SLCE3.SA,TGMA3.SA,TIMS3.SA,TRBL11.SA,TUPY3.SA,TVRI11.SA,UGPA3.SA,UNIP6.SA,VALE3.SA,VRTA11.SA,VULC3.SA,YDUQ3.SA,cdi_return,ibov_close
2000-02-03,0.5011039972305298,,,,,,,,,,,8503.482055664062,,3.178124725818634,,,,,,,1.274999976158142,,,,,,,,,,0.9924780130386353,,5.449999809265137,,0.19967199862003326,,,,,,,,,2150.0,,,59.2870397567749,3.749999761581421,,,,,17457.0
2000-02-04,0.4681070148944855,,,,,,,,,,,8473.666748046875,,3.2614582180976868,,,,,,,1.350000023841858,,,,,,,,,,0.9924780130386353,,5.5879998207092285,,0.2067195028066635,,,,,,,,,2150.0,,,59.15500354766846,3.8208329677581787,,,,,17932.0
2000-02-07,0.4681070148944855,,,,,,,,,,,8419.45703125,,3.268749713897705,,,,,,,1.3624999523162842,,,,,,,,,,0.9924780130386353,,5.625,,0.21611549705266953,,,,,,,,,3750.0,,,59.28701591491699,3.999999523162842,,,,,18126.0
2000-02-08,0.4681070148944855,,,,,,,,,,,8862.62158203125,,3.3145830035209656,,,,,,,1.5575000047683716,,,,,,,,,,0.9924780130386353,,5.75,,0.23255975171923637,,,,,,,,,3750.0,,,59.947208404541016,4.202083110809326,,,,,18686.0
2000-02-09,0.5208820104598999,,,,,,,,,,,8979.1728515625,,3.2739580273628235,,,,,,,1.7649999856948853,,,,,,,,,,0.9924780130386353,,5.625,,0.23937224596738815,,,,,,,,,3750.0,,,60.87146759033203,4.281249761581421,,,,,18361.0
2000-02-10,0.5208820104598999,,,,,,,,,,,9105.888427734375,,3.226041257381439,,,,,,,2.4000000953674316,,,,,,,,,,0.9924780130386353,,5.4629998207092285,,0.23255950212478638,,,,,,,,,3500.0,,,62.588035583496094,4.125,,,,,18604.0
2000-02-11,0.5011039972305298,,,,,,,,,,,9086.9150390625,,3.181249737739563,,,,,,,2.822499990463257,,,,,,,,,,0.9801949858665466,,5.288000106811523,,0.2389020025730133,,,,,,,,,3575.0,,,63.11630821228027,3.895416498184204,,,,,18083.0
2000-02-14,0.5011039972305298,,,,,,,,,,,8830.095947265625,,3.0583329796791077,,,,,,,2.9000000953674316,,,,,,,,,,0.9801949858665466,,5.2129998207092285,,0.2417210005223751,,,,,,,,,3500.0,,,61.79578971862793,3.766666054725647,,,,,17819.0
2000-02-15,0.5011039972305298,,,,,,,,,,,8579.375732421875,,2.9583332538604736,,,,,,,2.630000114440918,,,,,,,,,,0.9801949858665466,,5.313000202178955,,0.23960699886083603,,,,,,,,,3325.0,,,60.87146759033203,3.747916281223297,,,,,17921.0
2000-02-16,0.5011039972305298,,,,,,,,,,,8618.677734375,,3.0656245350837708,,,,,,,2.674999952316284,,,,,,,,,,0.9801949858665466,,5.73799991607666,,0.24336549639701843,,,,,,,,,3575.0,,,60.07923889160156,3.8333330154418945,,,,,18112.0
2000-02-17,0.5011039972305298,,,,,,,,,,,8626.131591796875,,3.1260412335395813,,,,,,,2.7125000953674316,,,,,,,,,,0.9801949858665466,,5.688000202178955,,0.2445399984717369,,,,,,,,,3575.0,,,61.26780891418457,3.75,,,,,17979.0
2000-02-18,0.5142890214920044,,,,,,,,,,,8429.62109375,,3.15937477350235,,,,,,,2.625,,,,,,,,,,0.9801949858665466,,5.563000202178955,,0.24430499970912933,,,,,,,,,3575.0,,,62.323974609375,3.75,,,,,17625.0
2000-02-21,0.5142890214920044,,,,,,,,,,,8416.06884765625,,3.107291042804718,,,,,,,2.502500057220459,,,,,,,,,,0.9801949858665466,,5.550000190734863,,0.25370100140571594,,,,,,,,,3575.0,,,62.32401084899902,3.7497915029525757,,,,,17700.0
2000-02-22,0.48525500297546387,,,,,,,,,,,8508.90283203125,,3.196874678134918,,,,,,,2.387500047683716,,,,,,,,,,0.9801949858665466,,5.525000095367432,,0.25839900970458984,,,,,,,,,3575.0,,,64.96484184265137,3.666666030883789,,,,,17489.0
2000-02-23,0.4944779872894287,,,,,,,,,,,8459.436767578125,,3.1645830869674683,,,,,,,2.4200000762939453,,,,,,,,,,0.9801949858665466,,5.563000202178955,,0.25370100140571594,,,,,,,,,3750.0,,,64.96481418609619,3.7708330154418945,,,,,17833.0
2000-02-24,0.4878849983215332,,,,,,,,,,,8443.85107421875,,3.143749475479126,,,,,,,2.4749999046325684,,,,,,,,,,0.9801949858665466,,5.7129998207092285,,0.2501775026321411,,,,,,,,,3750.0,,,63.90863037109375,3.7291665077209473,,,,,17776.0
2000-02-25,0.474700003862381,,,,,,,,,,,8338.142333984375,,3.0479164719581604,,,,,,,2.4375,,,,,,,,,,0.9801949858665466,,5.86299991607666,,0.25370100140571594,,,,,,,,,3750.0,,,63.11634922027588,3.666666030883789,,1500.0,,,17787.0
2000-02-28,0.474700003862381,,,,,,,,,,,8151.7962646484375,,3.0416665077209473,,,,,,,2.362499952316284,,,,,,,,,,0.9801949858665466,,5.75,,0.25839900970458984,,,,,,,,,3750.0,,,62.45617485046387,3.6041665077209473,,1500.0,,,17543.0
2000-02-29,0.4681070148944855,,,,,,,,,,,8076.5802001953125,,3.0656245350837708,,,,,,,2.2750000953674316,,,,,,,,,,0.9187794923782349,,5.775000095367432,,0.2607485055923462,,,,,,,,,3750.0,,,60.87146186828613,3.4875000715255737,,1500.0,,,17660.0
2000-03-01,0.4681070148944855,,,,,,,,,,,7873.970947265625,,3.091666281223297,,,,,,,2.359999895095825,,,,,,,,,,0.9801949858665466,,5.875,,0.26309800148010254,,,,,,,,,3750.0,,,61.927825927734375,3.401874542236328,,1500.0,,,17953.0
2000-03-02,0.4681070148944855,,,,,,,,,,,7789.26806640625,,3.1614577174186707,,,,,,,2.1649999618530273,,,,,,,,,,0.9801949858665466,,5.8379998207092285,,0.26309800148010254,,,,,,,,,3750.0,,,59.68311882019043,3.3324995040893555,,1500.0,,,18016.0
2000-03-03,0.512956976890564,,,,,,,,,,,7886.845703125,,3.249999523162842,,,,,,,2.375,,,,,,,,,,0.9801949858665466,,6.038000106811523,,0.26309800148010254,,,,,,,,,3750.0,,,60.2112979888916,3.3120830059051514,,1500.0,,,18632.0
2000-03-06,0.512956976890564,,,,,,,,,,,7968.837890625,,3.3333330154418945,,,,,,,2.375,,,,,,,,,,0.9801949858665466,,6.038000106811523,,0.26309800148010254,,,,,,,,,2500.0,,,60.2113037109375,3.290832996368408,,1500.0,,,18632.0
2000-03-07,0.512956976890564,,,,,,,,,,,7968.837890625,,3.3333330154418945,,,,,,,2.375,,,,,,,,,,0.9801949858665466,,6.038000106811523,,0.26309800148010254,,,,,,,,,2500.0,,,60.2113037109375,3.290832996368408,,1500.0,,,18632.0
2000-03-08,0.512956976890564,,,,,,,,,,,7873.9710693359375,,3.147916257381439,,,,,,,2.375,,,,,,,,,,0.9801949858665466,,6.181000232696533,,0.26309800148010254,,,,,,,,,3750.0,,,60.21129322052002,3.3074997663497925,,1500.0,,,18283.0
2000-03-09,0.5274739861488342,,,,,,,,,,,8151.7962646484375,,3.126041293144226,,,,,,,2.4674999713897705,,,,,,,,,,0.9801949858665466,,6.39900016784668,,0.26309800148010254,,,,,,,,,2500.0,,,58.75886058807373,3.2562495470046997,,1500.0,,,18650.0
2000-03-10,0.5274739861488342,,,,,,,,,,,8251.406372070312,,3.09375,,,,,,,2.4200000762939453,,,,,,,,,,0.9801949858665466,,6.2129998207092285,,0.25464099645614624,,,,,,,,,2500.0,,,58.89082717895508,3.2083330154418945,,1500.0,,,18280.0
2000-03-13,0.5274739861488342,,,,,,,,,,,8285.96484375,,3.0177078247070312,,,,,,,2.237499952316284,,,,,,,,,,0.9801949858665466,,6.2129998207092285,,0.25464099645614624,,,,,,,,,2500.0,,,57.570350646972656,3.166666030883789,,1500.0,,,17595.0
2000-03-14,0.4944779872894287,,,,,,,,,,,8186.3548583984375,,3.0270830392837524,,,,,,,2.2249999046325684,,,,,,,,,,0.9801949858665466,,5.813000202178955,,0.2532314956188202,,,,,,,,,2500.0,,,58.36275863647461,3.0666664838790894,,1500.0,,,17222.0
2000-03-15,0.4944779872894287,,,,,,,,,,,8098.263671875,,3.0427079796791077,,,,,,,2.25,,,,,,,,,,0.9801949858665466,,5.888000011444092,,0.25839900970458984,,,,,,,,,2500.0,,,57.438361167907715,3.0,,1500.0,,,17382.0
2000-03-16,0.5011039972305298,,,,,,,,,,,8367.957763671875,,3.0552080273628235,,,,,,,2.259999990463257,,,,,,,,,,0.9801949858665466,,5.925000190734863,,0.25839900970458984,,,,,,,,,2500.0,,,58.23069953918457,3.024999976158142,,1500.0,,,17642.0
2000-03-17,0.5011039972305298,,,,,,,,,,,8524.48828125,,3.060416281223297,,,,,,,2.424999952316284,,,,,,,,,,0.9801949858665466,,5.86299991607666,,0.2504127435386181,,,,,,,,,2500.0,,,58.23076343536377,3.0537495613098145,,1500.0,,,17511.0
2000-03-20,0.5011039972305298,,,,,,,,,,,8564.4677734375,,3.041666030883789,,,,,,,2.4000000953674316,,,,,,,,,,0.9801949858665466,,5.688000202178955,,0.24313049763441086,,,,,,,,,2500.0,,,58.49481201171875,2.9083333015441895,,1500.0,,,17526.0
2000-03-21,0.5011039972305298,,,,,,,,,,,8504.159423828125,,3.0208332538604736,,,,,,,2.612499952316284,,,,,,,,,,0.9801949858665466,,5.800000190734863,,0.24900299310684204,,,,,,,,,2500.0,,,59.68311882019043,2.898332953453064,,1500.0,,,18343.0
2000-03-22,0.5208820104598999,,,,,,,,,,,8558.36962890625,,3.0604164600372314,,,,,,,2.6700000762939453,,,,,,,,,,0.9310629963874817,,5.814000129699707,,0.2360832542181015,,,,,,,,,2500.0,,,61.531898498535156,2.9816665053367615,,1500.0,,,18314.0
2000-03-23,0.5406590104103088,,,,,,,,,,,8276.478637695312,,3.070833206176758,,,,,,,2.674999952316284,,,,,,,,,,0.9310629963874817,,5.813000202178955,,0.22339800000190735,,,,,,,,,2500.0,,,62.72009468078613,2.996874451637268,,1500.0,,,18331.0
2000-03-24,0.5564749836921692,,,,,,,,,,,8351.69482421875,,3.110416054725647,,,,,,,2.549999952316284,,,,,,,,,,0.9310629963874817,,5.813000202178955,,0.23021000623703003,,,,,,,,,2500.0,,,67.07746696472168,3.1395829916000366,,1500.0,,,18675.0
2000-03-27,0.5670300126075745,,,,,,,,,,,8437.752685546875,,3.299999713897705,,,,,,,2.4200000762939453,,,,,,,,,,0.9310629963874817,,6.25,,0.22339800000190735,,,,,,,,,2500.0,,,70.3785572052002,3.260416269302368,,1500.0,,,18951.0
2000-03-28,0.5670300126075745,,,,,,,,,,,8340.8525390625,,3.412499785423279,,,,,,,2.444999933242798,,,,,,,,,,0.9310629963874817,,5.98799991607666,,0.22551199793815613,,,,,,,,,2500.0,,,73.41560173034668,3.224791467189789,,1500.0,,,18338.0
2000-03-29,0.5670300126075745,,,,,,,,,,,8388.9638671875,,3.434374749660492,,,,,,,2.299999952316284,,,,,,,,,,0.9310629963874817,,5.9629998207092285,,0.22316300123929977,,,,,,,,,2500.0,,,74.0758113861084,3.221249759197235,,1500.0,,,18053.0
2000-03-30,0.5934000015258789,,,,,,,,,,,8308.326904296875,,3.3270830512046814,,,,,,,2.299999952316284,,,,,,,,,,0.9310629963874817,,5.824999809265137,,0.22316300123929977,,,,,,,,,2500.0,,,74.60394477844238,3.261666238307953,,1500.0,,,17647.0
2000-03-31,0.6065850257873535,,,,,,,,,,,8287.320678710938,,3.404166579246521,,,,,,,2.387500047683716,,,,,,,,,,0.9310629963874817,,5.900000095367432,,0.22081400454044342,,,,,,,,,2500.0,,,74.3398551940918,3.2666662335395813,,1500.0,,,17820.0
2000-04-03,0.603289008140564,,,,,,,,,,,8004.0743408203125,,3.403124511241913,,,,,,,2.2249999046325684,,,,,,,,,,0.9310629963874817,,5.849999904632568,,0.22175399959087372,,,,,,,,,2500.0,,,72.75538444519043,3.360415995121002,,1500.0,,,17245.0
2000-04-04,0.5999929904937744,,,,,,,,,,,7675.427490234375,,3.4052077531814575,,,,,,,2.0999999046325684,,,,,,,,,,0.9310629963874817,,5.818999767303467,,0.22175399959087372,,,,,,,,,2500.0,,,72.49129867553711,3.281249761581421,,1500.0,,,16758.0
2000-04-05,0.6197710037231445,,,,,,,,,,,7510.765380859375,,3.3270827531814575,,,,,,,2.0399999618530273,,,,,,,,,,0.9310629963874817,,6.063000202178955,,0.22175399959087372,,,,,,,,,2500.0,,,71.43491744995117,3.3583332896232605,,1500.0,,,16714.0
2000-04-06,0.6263629794120789,,,,,,,,,,,7652.388427734375,,3.3614580035209656,,,,,,,2.005000114440918,,,,,,,,,,0.9310629963874817,,6.150000095367432,,0.22081399708986282,,,,,,,,,2500.0,,,72.75543403625488,3.397916257381439,,1500.0,,,17146.0
2000-04-07,0.6395480036735535,,,,,,,,,,,7859.0631103515625,,3.3885412216186523,,,,,,,2.1024999618530273,,,,,,,,,,0.9310629963874817,,6.188000202178955,,0.26309800148010254,,,,,,,,,2500.0,,,73.15141868591309,3.3958330154418945,,1500.0,,,17514.0
2000-04-10,0.6579939723014832,,,,,,,,,,,7751.3212890625,,3.3739582896232605,,,,,,,2.012500047683716,,,,,,,,,,0.9310629963874817,,6.050000190734863,,0.25370100140571594,,,,,,,,,2500.0,,,72.09512710571289,3.342707931995392,,1500.0,,,16783.0
2000-04-11,0.6527339816093445,,,,,,,,,,,7556.84375,,3.360416531562805,,,,,,,1.9500000476837158,,,,,,,,,,0.9310629963874817,,5.900000095367432,,0.24313025176525116,,,,,,,,,2500.0,,,71.30290412902832,3.2908332347869873,,1500.0,,,16539.0
2000-04-12,0.6527339816093445,,,,,,,,,,,7562.2646484375,,3.360416531562805,,,,,,,2.0625,,,,,,,,,,0.808230996131897,,6.0370001792907715,,0.24688899517059326,,,,,,,,,2500.0,,,71.30285835266113,3.3299999237060547,,1500.0,,,16323.0
2000-04-13,0.6527339816093445,,,,,,,,,,,7450.45703125,,3.3135412335395813,,,,,,,1.9249999523162842,,,,,,,,,,0.808230996131897,,5.900000095367432,,0.24900299310684204,,,,,,,,,2500.0,,,69.45414733886719,3.25,,1500.0,,,15501.0
2000-04-14,0.5934000015258789,,,,,,,,,,,6965.9569091796875,,3.1114577651023865,,,,,,,1.725000023841858,,,,,,,,,,0.6362670063972473,,5.900000095367432,,0.24148599803447723,,,,,,,,,2500.0,,,65.09694290161133,3.122916281223297,,1500.0,,,14794.0
2000-04-17,0.5934000015258789,,,,,,,,,,,6516.015869140625,,2.904166519641876,,,,,,,1.6375000476837158,,,,,,,,,,0.6362670063972473,,5.25,,0.25276198983192444,,,,,,,,,2500.0,,,61.92804145812988,3.031249761581421,,1500.0,,,14816.0
2000-04-18,0.5934000015258789,,,,,,,,,,,6843.9849853515625,,2.78437477350235,,,,,,,1.690000057220459,,,,,,,,,,0.6362670063972473,,5.413000106811523,,0.2522919923067093,,,,,,,,,2500.0,,,62.98440074920654,2.968958258628845,,1500.0,,,15408.0
2000-04-19,0.5934000015258789,,,,,,,,,,,6785.0318603515625,,2.7229162454605103,,,,,,,1.7000000476837158,,,,,,,,,,0.6362670063972473,,5.0879998207092285,,0.25276198983192444,,,,,,,,,2500.0,,,64.17251014709473,2.9708332419395447,,1500.0,,,14926.0
2000-04-20,0.5934000015258789,,,,,,,,,,,6823.65625,,2.766666293144226,,,,,,,1.7000000476837158,,,,,,,,,,0.6362670063972473,,5.099999904632568,,0.25276198983192444,,,,,,,,,2500.0,,,68.66203308105469,3.071874737739563,,1500.0,,,15203.0
2000-04-21,0.5934000015258789,,,,,,,,,,,6938.85205078125,,2.762500047683716,,,,,,,1.7000000476837158,,,,,,,,,,0.6362670063972473,,5.099999904632568,,0.25276198983192444,,,,,,,,,2500.0,,,71.83106231689453,3.0708329677581787,,1500.0,,,15203.0
2000-04-24,0.5934000015258789,,,,,,,,,,,6806.0380859375,,2.7458332777023315,,,,,,,1.627500057220459,,,,,,,,,,0.6362670063972473,,5.0,,0.24195550382137299,,,,,,,,,2500.0,,,70.24645805358887,3.0145829916000366,,1500.0,,,14794.0
2000-04-25,0.5934000015258789,,,,,,,,,,,6917.1680908203125,,2.754166007041931,,,,,,,1.787500023841858,,,,,,,,,,0.6362670063972473,,5.449999809265137,,0.25370100140571594,,,,,,,,,2500.0,,,72.4912281036377,3.165832996368408,,1500.0,,,15401.0
2000-04-26,0.5934000015258789,,,,,,,,,,,6904.9710693359375,,2.716666519641876,,,,,,,1.712499976158142,,,,,,,,,,0.6362670063972473,,5.36899995803833,,0.24313024431467056,,,,,,,,,2500.0,,,74.7359561920166,3.2458330392837524,,1500.0,,,15446.0
2000-04-27,0.6065850257873535,,,,,,,,,,,6972.7332763671875,,2.6645830273628235,,,,,,,1.725000023841858,,,,,,,,,,0.6362670063972473,,5.375,,0.24430499970912933,,,,,,,,,2500.0,,,73.94382286071777,3.2602080702781677,,1500.0,,,15440.0
2000-04-28,0.6263629794120789,,,,,,,,,,,7209.9010009765625,,2.749999523162842,,,,,,,1.7274999618530273,,,,,,,,,,0.6362670063972473,,5.375999927520752,,0.24782850220799446,,,,,,,,,2500.0,,,75.00013732910156,3.322916269302368,,1500.0,,,15538.0
2000-05-01,0.6263629794120789,,,,,,,,,,,7453.84521484375,,2.8333330154418945,,,,,,,1.7274999618530273,,,,,,,,,,0.6362670063972473,,5.375999927520752,,0.24430499970912933,,,,,,,,,2500.0,,,75.00013732910156,3.3333330154418945,,1500.0,,,15538.0
2000-05-02,0.6263629794120789,,,,,,,,,,,7407.766845703125,,2.803124487400055,,,,,,,1.662500023841858,,,,,,,,,,0.6362670063972473,,5.50600004196167,,0.24430499970912933,,,,,,,,,2500.0,,,67.86978721618652,3.31708300113678,,1500.0,,,15524.0
2000-05-03,0.6263629794120789,,,,,,,,,,,7247.17041015625,,2.7854164838790894,,,,,,,1.600000023841858,,,,,,,,,,0.6362670063972473,,5.48799991607666,,0.24430499970912933,,,,,,,,,2500.0,,,69.05813598632812,3.3333329558372498,,1500.0,,,15109.0
2000-05-04,0.6197710037231445,,,,,,,,,,,7207.8681640625,,2.7083330154418945,,,,,,,1.5750000476837158,,,,,,,,,,0.6362670063972473,,5.474999904632568,,0.24289549887180328,,,,,,,,,2500.0,,,72.35920715332031,3.3041659593582153,,1500.0,,,14970.0
2000-05-05,0.6197710037231445,,,,,,,,,,,7363.043701171875,,2.7229162454605103,,,,,,,1.625,,,,,,,,,,0.6362670063972473,,5.48799991607666,,0.24618425220251083,,,,,,,,,2500.0,,,75.26414680480957,3.312499523162842,,1500.0,,,15218.0
2000-05-08,0.6197710037231445,,,,,,,,,,,7511.4429931640625,,2.7572914958000183,,,,,,,1.5750000476837158,,,,,,,,,,0.6362670063972473,,5.49399995803833,,0.25182199478149414,,,,,,,,,2500.0,,,74.73593330383301,3.312499523162842,,1500.0,,,14891.0
2000-05-09,0.6197710037231445,,,,,,,,,,,7394.2144775390625,,2.722916305065155,,,,,,,1.5449999570846558,,,,,,,,,,0.6362670063972473,,5.499000072479248,,0.25182199478149414,,,,,,,,,2500.0,,,73.41554260253906,3.25,,1500.0,,,14582.0
2000-05-10,0.6197710037231445,,,,,,,,,,,7190.2501220703125,,2.7083327770233154,,,,,,,1.524999976158142,,,,,,,,,,0.6362670063972473,,5.400000095367432,,0.2407814972102642,,,,,,,,,2500.0,,,2.516856014728546,3.3122912645339966,,1500.0,,,14434.0
2000-05-11,0.6197710037231445,,,,,,,,,,,7230.2298583984375,,2.654166519641876,,,,,,,1.5,,,,,,,,,,0.6362670063972473,,5.311999797821045,,0.24242550134658813,,,,,,,,,2500.0,,,2.445685386657715,3.241666555404663,,1500.0,,,14499.0
2000-05-12,0.6197710037231445,,,,,,,,,,,7115.711669921875,,2.466666281223297,,,,,,,1.4574999809265137,,,,,,,,,,0.6362670063972473,,5.306000232696533,,0.25370100140571594,,,,,,,,,2500.0,,,2.4392150044441223,3.2083327174186707,,1500.0,,,14459.0
2000-05-15,0.6329560279846191,,,,,,,,,,,7293.92626953125,,2.3802083134651184,,,,,,,1.5499999523162842,,,,,,,,,,0.6362670063972473,,5.400000095367432,,0.2485330030322075,,,,,,,,,2500.0,,,2.4133349657058716,3.2208327651023865,,1500.0,,,15056.0
